shooterPlayerId,shooterName,team,shooterLeftRight,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,event,location,shotType,shotAngle,shotAnglePlusRebound,shotDistance,shotOnEmptyNet,shotRebound,shotRush,shotWasOnGoal,shotGeneratedRebound,shotGoalieFroze,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,goalieIdForShot,goalieNameForShot,teamCode,isHomeTeam,homeSkatersOnIce,awaySkatersOnIce,game_id,homeTeamCode,awayTeamCode,homeTeamGoals,awayTeamGoals,time,period
8478046,Danton Heinen,HOME,L,37,37,SHOT,AWAYZONE,WRIST,0,32.3196165082,43,0,0,0,1,0,0,44,-45,-0,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,3,1781,2
8478542,Evan Rodrigues,HOME,R,30,30,SHOT,AWAYZONE,SNAP,-51.3401917459,0,51.2249938995,0,0,0,1,0,1,53,-56,41,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,3,1821,2
8479323,Adam Fox,AWAY,R,58,29,SHOT,HOMEZONE,SLAP,-63.4349488229,0,26.83281573,0,0,0,1,0,0,28,76,-25,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,3,1926,2
8478366,Frank Vatrano,AWAY,L,72,58,SHOT,HOMEZONE,SNAP,-9.46232220803,0,48.6621002424,0,0,0,1,0,0,51,39,-8,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,3,1955,2
8477953,Kasperi Kapanen,HOME,R,21,21,MISS,AWAYZONE,WRIST,22.9887168021,0,35.8468966579,0,0,0,0,0,0,38,-54,-15,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,3,1968,2
8482073,Braden Schneider,AWAY,R,42,42,MISS,HOMEZONE,WRIST,-3.09405805892,0,37.0540146273,0,0,0,0,0,0,39,50,-2,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,3,1991,2
8478542,Evan Rodrigues,HOME,R,11,7,SHOT,AWAYZONE,WRIST,9.21102654082,0,37.483329628,0,0,0,1,0,0,39,-51,-6,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,3,2009,2
8479323,Adam Fox,AWAY,R,48,48,SHOT,HOMEZONE,WRIST,-19.7222777644,0,56.302753041,0,0,0,1,0,0,60,33,-20,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,3,2087,2
8478542,Evan Rodrigues,HOME,R,43,43,MISS,AWAYZONE,WRIST,-15.9453959009,0,14.5602197786,0,0,0,0,0,0,15,-75,4,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,3,2098,2
8476875,Mike Matheson,HOME,L,20,20,MISS,AWAYZONE,WRIST,41.423665625,57.3690615259,22.6715680975,0,0,0,0,0,0,23,-72,-15,8480382,Alexandar Georgiev,PIT,1,6,5,30143,PIT,NYR,4,3,2113,2
8479291,Kevin Rooney,AWAY,L,44,44,SHOT,HOMEZONE,WRIST,0,0,9,0,0,0,1,1,0,9,80,-0,8475839,Louis Domingue,NYR,0,5,4,30143,PIT,NYR,4,3,2158,2
8477429,Andrew Copp,AWAY,L,118,45,GOAL,HOMEZONE,WRIST,0,0,9,0,1,0,1,0,0,9,80,-0,8475839,Louis Domingue,NYR,0,5,4,30143,PIT,NYR,4,3,2159,2
8478046,Danton Heinen,HOME,L,30,22,SHOT,AWAYZONE,TIP,-8.13010235416,0,14.1421356237,0,0,0,1,0,0,14,-75,2,8480382,Alexandar Georgiev,PIT,1,5,4,30143,PIT,NYR,4,4,2189,2
8475722,Jason Zucker,HOME,L,9,9,SHOT,AWAYZONE,WRIST,55.4077113125,0,35.2278299076,0,0,0,1,0,0,37,-68,-30,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2275,2
8477953,Kasperi Kapanen,HOME,R,25,25,SHOT,AWAYZONE,WRIST,-34.6951535312,0,31.6227766017,0,0,0,1,0,0,33,-62,19,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2307,2
8478550,Artemi Panarin,AWAY,R,13,13,SHOT,HOMEZONE,WRIST,-46.9749340109,0,41.0365690574,0,0,0,1,0,0,43,60,-31,8475839,Louis Domingue,NYR,0,4,5,30143,PIT,NYR,4,4,2328,2
8476458,Ryan Strome,AWAY,R,52,37,MISS,HOMEZONE,TIP,14.9314171781,0,15.5241746963,0,0,0,0,0,0,16,74,4,8475839,Louis Domingue,NYR,0,4,5,30143,PIT,NYR,4,4,2367,2
8479323,Adam Fox,AWAY,R,136,67,MISS,HOMEZONE,WRIST,8.29714496984,0,48.5077313425,0,0,0,0,0,0,51,39,7,8475839,Louis Domingue,NYR,0,4,5,30143,PIT,NYR,4,4,2397,2
8475184,Chris Kreider,AWAY,L,45,45,SHOT,HOMEZONE,WRIST,38.2901631922,0,48.4148737476,0,0,0,1,0,1,49,-51,-30,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,2445,3
8476885,Jacob Trouba,AWAY,R,31,26,SHOT,HOMEZONE,WRIST,-45,0,43.8406204336,0,0,0,1,0,0,45,-57,32,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,2472,3
8474027,Justin Braun,AWAY,R,4,4,MISS,HOMEZONE,SNAP,-7.1250163489,0,56.4358042381,0,0,0,0,0,0,60,-29,7,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,2478,3
8482073,Braden Schneider,AWAY,R,24,24,MISS,HOMEZONE,WRIST,-14.0362434679,0,20.6155281281,0,0,0,0,0,0,21,-69,5,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,2537,3
8476459,Mika Zibanejad,AWAY,R,53,53,SHOT,HOMEZONE,SLAP,27.4075754378,0,30.4138126515,0,0,0,1,0,0,32,-61,-15,8475839,Louis Domingue,NYR,0,4,5,30143,PIT,NYR,4,4,2592,3
8476459,Mika Zibanejad,AWAY,R,102,102,SHOT,HOMEZONE,SNAP,65.2248594312,0,14.3178210633,0,0,0,1,0,0,14,-83,-13,8475839,Louis Domingue,NYR,0,4,5,30143,PIT,NYR,4,4,2641,3
8478550,Artemi Panarin,AWAY,R,144,123,MISS,HOMEZONE,SLAP,-21.501434324,0,35.4682957019,0,0,0,0,0,0,37,-55,14,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,2662,3
8477404,Jake Guentzel,HOME,L,31,3,SHOT,AWAYZONE,WRIST,45,0,22.627416998,0,0,0,1,0,0,23,73,16,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2700,3
8471675,Sidney Crosby,HOME,L,54,24,SHOT,AWAYZONE,WRIST,-40.601294645,0,9.21954445729,0,0,0,1,1,0,9.21954445729,82,-6,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2721,3
8471675,Sidney Crosby,HOME,L,56,26,SHOT,AWAYZONE,BACK,-71.5650511771,30.9637565321,9.48683298051,0,1,0,1,0,0,9.48683298051,86,-9,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2723,3
8477953,Kasperi Kapanen,HOME,R,14,14,MISS,AWAYZONE,WRIST,45,116.565051177,9.89949493661,0,0,0,0,0,0,9.89949493661,82,7,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2733,3
8471724,Kris Letang,HOME,R,20,20,SHOT,AWAYZONE,SLAP,-20.8977654988,0,58.8727441181,0,0,0,1,0,0,65,28,-23,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2765,3
8478542,Evan Rodrigues,HOME,R,8,8,MISS,AWAYZONE,WRIST,-2.20259816177,0,26.0192236625,0,0,0,0,0,0,27,62,-1,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2949,3
8477404,Jake Guentzel,HOME,L,42,42,SHOT,AWAYZONE,WRIST,-83.6598082541,81.4572100923,18.1107702763,0,0,0,1,0,0,19,91,-18,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2953,3
8476934,Brock McGinn,HOME,L,18,18,MISS,AWAYZONE,TIP,33.0238675558,0,23.8537208838,0,0,0,0,0,0,24,69,13,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,2988,3
8477429,Andrew Copp,AWAY,L,30,30,SHOT,HOMEZONE,WRIST,0,0,30,0,0,0,1,0,0,32,-57,-0,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,3001,3
8482073,Braden Schneider,AWAY,R,15,15,SHOT,HOMEZONE,WRIST,7.1250163489,0,48.3735464898,0,0,0,1,1,0,49,-40,-6,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,3018,3
8478550,Artemi Panarin,AWAY,R,53,53,SHOT,HOMEZONE,SLAP,45,37.8749836511,28.2842712475,0,1,0,1,0,0,30,-68,-21,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,4,4,3021,3
8476875,Mike Matheson,HOME,L,34,34,SHOT,AWAYZONE,SNAP,28.17859011,0,31.7647603485,0,0,0,1,0,0,33,60,16,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,3058,3
8478046,Danton Heinen,HOME,L,39,39,GOAL,AWAYZONE,WRIST,-35.537677792,0,17.2046505341,0,0,0,1,0,0,18,74,-10,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,4,4,3062,3
8477969,Marcus Pettersson,HOME,L,27,22,MISS,AWAYZONE,SLAP,17.1027289691,0,54.4058820349,0,0,0,0,0,0,57,35,17,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3089,3
8470604,Jeff Carter,HOME,R,10,10,SHOT,AWAYZONE,WRIST,-73.810793743,0,32.2800247831,0,0,0,1,1,0,33,80,-32,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3124,3
8476934,Brock McGinn,HOME,L,13,13,SHOT,AWAYZONE,WRIST,26.5650511771,100.37584492,4.472135955,0,1,0,1,0,1,4.472135955,85,2,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3127,3
8471215,Evgeni Malkin,HOME,L,14,14,SHOT,AWAYZONE,WRIST,63.4349488229,0,8.94427191,0,0,0,1,0,1,8.94427191,85,8,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3142,3
8470604,Jeff Carter,HOME,R,18,18,SHOT,AWAYZONE,WRIST,9.86580694308,0,46.6904701197,0,0,0,1,0,0,49,41,8,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3186,3
8476927,Teddy Blueger,HOME,L,45,45,SHOT,AWAYZONE,WRIST,27.9794743885,0,36.235341864,0,0,0,1,0,1,38,55,18,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3241,3
8477953,Kasperi Kapanen,HOME,R,9,9,MISS,AWAYZONE,WRIST,-36.0273733851,0,27.2029410175,0,0,0,0,0,0,28,66,-16,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3289,3
8477953,Kasperi Kapanen,HOME,R,49,49,SHOT,AWAYZONE,WRIST,-40.91438322,0,19.8494332413,0,0,0,1,0,0,20,74,-13,8480382,Alexandar Georgiev,PIT,1,5,5,30143,PIT,NYR,5,4,3329,3
8478366,Frank Vatrano,AWAY,L,16,16,SHOT,HOMEZONE,WRIST,-14.3813945911,14.3813945911,40.2616442784,0,0,0,1,0,1,42,-48,10,8475839,Louis Domingue,NYR,0,5,5,30143,PIT,NYR,5,4,3455,3
8477404,Jake Guentzel,HOME,L,10,10,GOAL,HOMEZONE,WRIST,-33.231711068,33.231711068,69.3397432934,1,0,0,1,0,0,88,-15,48,0,NA,PIT,1,5,6,30143,PIT,NYR,5,4,3466,3
8478550,Artemi Panarin,AWAY,R,39,39,SHOT,HOMEZONE,WRIST,44.1930705449,0,50.2095608425,0,0,0,1,0,0,52,-52,-36,8475839,Louis Domingue,NYR,0,5,6,30143,PIT,NYR,6,4,3519,3
8476934,Brock McGinn,HOME,L,66,66,MISS,AWAYZONE,WRIST,24.2744411344,0,55.9464029228,1,0,0,0,1,0,60,34,25,0,NA,PIT,1,5,6,30143,PIT,NYR,6,4,3532,3
8470604,Jeff Carter,HOME,R,67,67,GOAL,AWAYZONE,WRIST,4.5739212599,19.7005198745,25.079872408,1,1,0,1,0,0,26,63,2,0,NA,PIT,1,5,6,30143,PIT,NYR,6,4,3533,3
8480027,Jason Robertson,HOME,L,19,19,SHOT,AWAYZONE,BACK,36.8698976458,0,10,0,0,0,1,0,0,10,-81,-6,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,0,0,60,1
8476346,Johnny Gaudreau,AWAY,L,11,11,SHOT,HOMEZONE,WRIST,-25.3461759419,0,21.0237960416,0,0,0,1,0,0,24,67,-10,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,0,0,79,1
8476346,Johnny Gaudreau,AWAY,L,17,3,SHOT,HOMEZONE,WRIST,-23.9624889746,0,9.8488578018,0,0,0,1,0,0,9.8488578018,80,-4,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,0,0,85,1
8476346,Johnny Gaudreau,AWAY,L,41,21,MISS,HOMEZONE,SLAP,-31.5042667192,0,36.3593179254,0,0,0,0,0,0,39,56,-20,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,0,0,109,1
8478430,Oliver Kylington,AWAY,L,16,16,SHOT,HOMEZONE,SNAP,10.7388971009,0,59.0338885726,0,0,0,1,0,0,60,30,11,8479979,Jake Oettinger,CGY,0,4,4,30173,DAL,CGY,0,0,300,1
8473453,Trevor Lewis,AWAY,R,57,39,SHOT,HOMEZONE,WRIST,28.300755766,0,59.0592922409,0,0,0,1,0,0,60,36,28,8479979,Jake Oettinger,CGY,0,4,4,30173,DAL,CGY,0,0,341,1
8478430,Oliver Kylington,AWAY,L,16,16,MISS,HOMEZONE,WRIST,24.4439547804,0,36.2491379208,0,0,0,0,0,0,39,53,16,8479979,Jake Oettinger,CGY,0,4,4,30173,DAL,CGY,0,0,463,1
8480036,Miro Heiskanen,HOME,L,25,8,SHOT,AWAYZONE,WRIST,39.4006606635,0,36.235341864,0,0,0,1,0,0,39,-59,-25,8474593,Jacob Markstrom,DAL,1,4,4,30173,DAL,CGY,0,0,493,1
8476889,Radek Faksa,HOME,L,16,4,GOAL,AWAYZONE,TIP,18.4349488229,0,18.973665961,0,0,0,1,0,0,21,-69,-7,8474593,Jacob Markstrom,DAL,1,4,4,30173,DAL,CGY,0,0,501,1
8477810,Joel Hanley,HOME,L,23,23,SHOT,AWAYZONE,SLAP,27.0126653479,0,57.2450871254,0,0,0,1,0,0,58,-37,-26,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,0,568,1
8480027,Jason Robertson,HOME,L,8,8,MISS,AWAYZONE,WRIST,-57.2647737279,84.2774390758,16.6433169771,0,0,0,0,0,0,18,-79,15,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,0,574,1
8476889,Radek Faksa,HOME,L,11,11,SHOT,AWAYZONE,WRAP,-68.1985905136,0,5.38516480713,0,0,0,1,0,0,5.38516480713,-87,5,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,0,636,1
8476399,Blake Coleman,AWAY,L,25,17,MISS,HOMEZONE,WRIST,6.84277341263,0,25.179356624,0,0,0,0,0,0,30,59,4,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,664,1
8478449,Roope Hintz,HOME,L,28,28,SHOT,AWAYZONE,DEFL,0,0,14,0,0,0,1,0,0,15,-74,-0,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,0,675,1
8478449,Roope Hintz,HOME,L,36,36,SHOT,AWAYZONE,WRIST,-13.1340223064,0,30.8058436015,0,0,0,1,1,0,35,-55,8,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,0,683,1
8480027,Jason Robertson,HOME,L,39,39,SHOT,AWAYZONE,WRIST,36.8698976458,50.0039199522,15,0,1,0,1,0,0,17,-75,-10,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,0,686,1
8475690,Christopher Tanev,AWAY,R,20,20,MISS,HOMEZONE,WRIST,-38.9909940425,0,54.0370243444,0,0,0,0,0,0,55,46,-35,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,708,1
8474150,Mikael Backlund,AWAY,L,43,43,MISS,HOMEZONE,WRIST,-45,0,11.313708499,0,0,0,0,0,0,11,81,-8,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,777,1
8478396,Noah Hanifin,AWAY,L,15,15,SHOT,HOMEZONE,WRIST,63.4349488229,108.434948823,40.249223595,0,0,0,1,0,0,42,70,38,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,782,1
8473473,Milan Lucic,AWAY,L,13,13,MISS,HOMEZONE,WRIST,17.7446716251,0,26.2488094968,0,0,0,0,0,0,31,59,9,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,812,1
8473473,Milan Lucic,AWAY,L,20,20,MISS,HOMEZONE,TIP,45,27.2553283749,11.313708499,0,0,0,0,0,0,11,81,8,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,819,1
8473453,Trevor Lewis,AWAY,R,23,23,GOAL,HOMEZONE,WRIST,-30.2564371635,75.2564371635,13.8924439894,0,0,0,1,0,0,15,76,-8,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,0,825,1
8476902,Esa Lindell,HOME,L,35,8,SHOT,Neu. Zone,WRIST,-10.8230112262,0,69.2314957227,0,0,0,1,0,0,66,24,-12,8474593,Jacob Markstrom,DAL,1,4,5,30173,DAL,CGY,1,1,833,1
8476902,Esa Lindell,HOME,L,80,53,SHOT,AWAYZONE,WRIST,0,0,19,0,0,0,1,0,0,21,-68,-0,8474593,Jacob Markstrom,DAL,1,4,5,30173,DAL,CGY,1,1,878,1
8476902,Esa Lindell,HOME,L,97,70,SHOT,HOMEZONE,SNAP,-20.5560452196,20.5560452196,51.2640224719,0,0,0,1,0,0,52,40,-18,8474593,Jacob Markstrom,DAL,1,4,5,30173,DAL,CGY,1,1,895,1
8474150,Mikael Backlund,AWAY,L,4,4,SHOT,HOMEZONE,WRIST,14.6763931375,0,43.4165866922,0,0,0,1,1,0,44,46,11,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,1,904,1
8475714,Calle Jarnkrok,AWAY,R,10,10,SHOT,HOMEZONE,WRIST,7.1250163489,7.55137678855,8.0622577483,0,1,0,1,0,0,8.0622577483,81,1,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,1,907,1
8479314,Matthew Tkachuk,AWAY,L,92,92,SHOT,HOMEZONE,WRIST,-52.8152935468,59.9403098957,36.4005494464,0,0,0,1,0,0,39,65,-31,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,1,917,1
8479314,Matthew Tkachuk,AWAY,L,100,100,SHOT,HOMEZONE,TIP,23.9624889746,76.7777825213,9.8488578018,0,0,0,1,0,0,9.8488578018,80,4,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,1,925,1
8475714,Calle Jarnkrok,AWAY,R,37,37,SHOT,HOMEZONE,SLAP,33.690067526,9.7275785514,36.0555127546,0,0,0,1,0,0,39,57,22,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,1,934,1
8474150,Mikael Backlund,AWAY,L,38,38,SHOT,HOMEZONE,SLAP,-51.0724564072,84.7625239332,33.4215499341,0,0,0,1,0,0,37,66,-29,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,1,938,1
8479314,Matthew Tkachuk,AWAY,L,128,128,MISS,HOMEZONE,TIP,20.5560452196,0,8.54400374532,0,0,0,0,1,0,8.54400374532,81,3,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,1,953,1
8474150,Mikael Backlund,AWAY,L,55,55,SHOT,HOMEZONE,WRIST,-31.1224701968,51.6785154164,61.9112267687,0,1,0,1,0,0,64,34,-33,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,1,955,1
8474150,Mikael Backlund,AWAY,L,56,56,MISS,HOMEZONE,WRIST,50.8263420296,50.8263420296,34.8281495345,0,0,0,0,0,0,39,64,30,8479979,Jake Oettinger,CGY,0,5,4,30173,DAL,CGY,1,1,1020,1
8470600,Ryan Suter,HOME,L,15,6,SHOT,AWAYZONE,WRIST,30.9637565321,0,52.4785670536,0,0,0,1,0,0,53,-44,-27,8474593,Jacob Markstrom,DAL,1,5,4,30173,DAL,CGY,1,1,1043,1
8470794,Joe Pavelski,HOME,R,12,12,SHOT,AWAYZONE,BACK,23.1985905136,0,7.61577310586,0,0,0,1,0,0,7.61577310586,82,3,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,1,1244,2
8476399,Blake Coleman,AWAY,L,38,38,MISS,HOMEZONE,TIP,12.5288077092,0,18.4390889146,0,0,0,0,0,0,19,-70,-4,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,1,1342,2
8479314,Matthew Tkachuk,AWAY,L,14,14,MISS,HOMEZONE,WRIST,9.65989307844,0,47.6759897642,0,0,0,0,0,0,48,-42,-8,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,1,1408,2
8477496,Elias Lindholm,AWAY,R,11,11,GOAL,HOMEZONE,SNAP,-21.8014094864,31.4613025648,26.9258240357,0,0,0,1,0,0,31,-60,12,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,1,1420,2
8477290,Michael Raffl,HOME,L,19,19,MISS,AWAYZONE,TIP,-14.0362434679,0,12.3693168769,0,0,0,0,0,0,12,77,-3,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1495,2
8478396,Noah Hanifin,AWAY,L,9,9,SHOT,HOMEZONE,WRIST,60.2551187031,0,24.1867732449,0,0,0,1,0,0,28,-75,-24,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,2,1585,2
8478396,Noah Hanifin,AWAY,L,13,13,MISS,HOMEZONE,WRIST,72.5528115767,0,36.6878726557,0,0,0,0,0,0,39,-77,-37,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,2,1589,2
8481641,Joel Kiviranta,HOME,L,22,22,SHOT,AWAYZONE,WRIST,-22.2490236572,0,23.769728648,0,0,0,1,0,0,28,63,-11,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1614,2
8475726,Tyler Toffoli,AWAY,R,5,5,SHOT,HOMEZONE,WRIST,-66.8014094864,0,22.8473193176,0,0,0,1,0,0,27,-78,25,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,2,1647,2
8476902,Esa Lindell,HOME,L,19,19,MISS,AWAYZONE,TIP,28.300755766,0,14.7648230602,0,0,0,0,0,0,17,74,8,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1683,2
8479314,Matthew Tkachuk,AWAY,L,41,3,SHOT,HOMEZONE,WRIST,-49.398705355,0,9.21954445729,0,0,0,1,1,0,9.21954445729,-83,7,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1705,2
8475726,Tyler Toffoli,AWAY,R,4,4,SHOT,HOMEZONE,WRIST,63.4349488229,112.833654178,6.7082039325,0,1,0,1,0,0,6.7082039325,-86,-6,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1706,2
8477496,Elias Lindholm,AWAY,R,62,24,SHOT,HOMEZONE,WRIST,-8.13010235416,71.5650511771,14.1421356237,0,0,0,1,0,0,15,-74,2,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1726,2
8476346,Johnny Gaudreau,AWAY,L,71,33,SHOT,AWAYZONE,WRIST,-22.619864948,14.4897625939,52,0,0,0,1,0,0,53,40,-20,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1735,2
8479346,Dillon Dube,AWAY,L,38,38,SHOT,HOMEZONE,TIP,-9.46232220803,0,6.0827625303,0,0,0,1,1,0,6.0827625303,-83,1,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1801,2
8479346,Dillon Dube,AWAY,L,39,39,SHOT,HOMEZONE,BACK,-50.1944289077,40.7321066997,7.81024967591,0,1,0,1,1,0,7.81024967591,-84,6,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1802,2
8478233,Andrew Mangiapane,AWAY,L,39,39,SHOT,HOMEZONE,WRIST,-74.0546040991,23.8601751913,7.28010988928,0,1,0,1,1,0,7.28010988928,-87,7,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1803,2
8478233,Andrew Mangiapane,AWAY,L,40,40,MISS,HOMEZONE,WRIST,-80.537677792,6.4830736929,6.0827625303,0,1,0,0,0,0,6.0827625303,-90,6,8479979,Jake Oettinger,CGY,0,4,5,30173,DAL,CGY,1,2,1804,2
8475825,Jani Hakanpaa,HOME,R,10,10,SHOT,AWAYZONE,SNAP,-26.9958383941,0,59.4810894319,0,0,0,1,0,0,60,36,-27,8474593,Jacob Markstrom,DAL,1,4,5,30173,DAL,CGY,1,2,1816,2
8475790,Erik Gudbranson,AWAY,R,14,14,SHOT,Neu. Zone,WRIST,27.5252257437,0,80.062475605,0,0,0,1,0,0,72,25,33,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,2,1840,2
8470600,Ryan Suter,HOME,L,7,5,SHOT,AWAYZONE,BACK,31.3286928678,0,26.9258240357,0,0,0,1,0,0,31,63,16,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1858,2
8478397,Rasmus Andersson,AWAY,R,28,21,MISS,HOMEZONE,SNAP,-31.7989128243,0,58.8302643203,0,0,0,0,0,0,60,-38,32,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,1,2,1881,2
8480036,Miro Heiskanen,HOME,L,35,28,SHOT,AWAYZONE,WRIST,-46.847610266,0,21.9317121995,0,0,0,1,0,0,26,71,-19,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1888,2
8480036,Miro Heiskanen,HOME,L,46,39,SHOT,AWAYZONE,WRIST,23.1985905136,70.0462007796,60.9261848469,0,0,0,1,1,0,62,32,24,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1899,2
8470794,Joe Pavelski,HOME,R,41,41,GOAL,AWAYZONE,WRIST,-4.398705355,27.5972958686,13.0384048104,0,1,0,1,0,0,13,76,-1,8474593,Jacob Markstrom,DAL,1,5,5,30173,DAL,CGY,1,2,1901,2
8473453,Trevor Lewis,AWAY,R,26,26,SHOT,HOMEZONE,WRIST,2.6025622025,0,22.0227155455,0,0,0,1,0,0,26,-63,-1,8479979,Jake Oettinger,CGY,0,4,4,30173,DAL,CGY,2,2,2069,2
8477496,Elias Lindholm,AWAY,R,14,14,SHOT,HOMEZONE,SNAP,-14.0362434679,0,12.3693168769,0,0,0,1,0,0,12,-77,3,8479979,Jake Oettinger,CGY,0,5,5,30173,DAL,CGY,2,2,2120,2
