Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Min,MP,Start%,MinPerMatch,npG90,npxG90,xA90,PassLiveSCA90,GCA90,ProgReceived90,SuccDrib90,DribSCA90,Drib%,ProgDistCarry90,ProgCarries90,ProgPassDist90,ProgPass90,Switch90,PassInt90,SuccPass90,FailedPass90,Miscontrols90,Disposs90,Tackle%,DribPast90,SuccPress90,Press%,TklWon90,Recov90,Blocks90,Int90,Err90,ADWon90,AD%,Fouls90,FoulsWon90,Tch90,Att3Tch90,AttPenTch90,End
2022,Arsenal,Premier League,Pierre-Emerick Aubameyang,GAB,FW,32,1037,14,0.8571428571428571,74,0.3471552555448409,0.3558341369334619,0.06943105110896818,1.2150433944069432,0.26036644165863065,4.860173577627773,0.17357762777242045,0.08678881388621022,33.3,52.07328833172613,2.5168756027000962,33.240115718418515,1.128254580520733,0.26036644165863065,0.6943105110896818,12.584378013500482,5.207328833172613,1.7357762777242045,0.4339440694310511,33.3,0.3471552555448409,4.599807135969142,26.4,0.6075216972034716,3.2979749276759884,1.6489874638379942,0.08678881388621022,0,2.4300867888138864,46.7,1.562198649951784,1.0414657666345226,27.1648987463838,14.493731918997106,4.7733847637415625,0
2022,Arsenal,Premier League,Gabriel Dos Santos,BRA,DF,23,3063,35,1,88,0.14691478942213518,0.07933398628795299,0.02350636630754163,0.5876591576885407,0.029382957884427033,0.23506366307541626,0.0881488736532811,0,100,162.10577864838393,4.2311459353574925,294.769833496572,2.438785504407444,1.1165523996082274,0.7345739471106758,52.77179236043095,6.052889324191969,0.23506366307541626,0.0881488736532811,65.7,0.3525954946131244,2.5269343780607247,38.7,1.0871694417238003,7.345739471106758,1.4397649363369247,1.1459353574926543,0.0881488736532811,1.9980411361410384,64.2,0.7051909892262488,1.2634671890303624,66.05288932419197,3.1439764936336925,1.2340842311459355,0
2022,Arsenal,Premier League,Alexandre Lacazette,FRA,"FW,MF",30,1782,30,0.6666666666666666,59,0.10101010101010101,0.2828282828282828,0.09595959595959595,2.1717171717171717,0.45454545454545453,6.515151515151515,0.8585858585858586,0.35353535353535354,56.7,42.77777777777778,2.323232323232323,50.15151515151515,1.8686868686868687,0.30303030303030304,1.4646464646464645,17.676767676767675,5.353535353535353,2.1717171717171717,1.3636363636363635,46.7,0.40404040404040403,5.454545454545454,30.2,0.9595959595959596,3.7878787878787876,0.6565656565656566,0.6565656565656566,0,1.1111111111111112,24.4,1.8686868686868687,1.8181818181818181,32.77777777777778,16.262626262626263,5.404040404040404,0
2022,Arsenal,Premier League,Martinelli,BRA,"FW,MF",20,1860,29,0.7241379310344828,64,0.24193548387096772,0.31451612903225806,0.1596774193548387,2.2741935483870965,0.532258064516129,6.725806451612903,1.5,0.3870967741935484,51.7,124.4032258064516,7.016129032258064,68.46774193548387,1.5,1.0161290322580645,1.0161290322580645,21.919354838709676,7.693548387096774,2.6129032258064515,1.9354838709677418,28.6,0.7258064516129031,4.790322580645161,29,0.9193548387096774,5.612903225806451,1.9838709677419353,1.0161290322580645,0,1.4516129032258063,35.7,1.2580645161290323,1.2096774193548387,41.90322580645161,28.354838709677416,6.677419354838709,0
2022,Arsenal,Premier League,Thomas Partey,GHA,MF,28,2028,24,0.9583333333333334,85,0.08875739644970414,0.11094674556213018,0.05769230769230769,1.7307692307692306,0.1331360946745562,0.621301775147929,1.2869822485207099,0.22189349112426035,72.5,111.12426035502958,3.816568047337278,210.4437869822485,5.147928994082839,1.6420118343195265,1.5532544378698223,45.0887573964497,7.411242603550296,0.665680473372781,0.8875739644970414,43.9,1.0207100591715976,4.571005917159763,35.4,1.8195266272189348,10.251479289940828,1.242603550295858,1.4644970414201182,0.04437869822485207,1.0207100591715976,46,1.7751479289940828,0.9763313609467454,62.26331360946745,12.603550295857987,1.0207100591715976,0
2022,Arsenal,Premier League,Aaron Ramsdale,ENG,GK,23,3060,34,1,90,0,0,0,0,0.029411764705882353,0,0.058823529411764705,0,100,54.44117647058823,0,396.70588235294116,0.029411764705882353,1.0294117647058822,0.5,23.176470588235293,10.823529411764707,0,0,0,0.08823529411764706,0,0,0,5.382352941176471,0,0,0,0,0,0,0.20588235294117646,28.735294117647058,0,0,0
2022,Arsenal,Premier League,Bukayo Saka,ENG,"FW,MF",19,2978,38,0.9473684210526315,78,0.2719946272666219,0.24781732706514437,0.20852921423774345,2.8408327736736063,0.48354600402955006,7.041638683680323,1.480859637340497,0.36265950302216254,49,141.86030893216923,7.918065815983882,99.03626595030222,2.206178643384822,1.0879785090664875,1.6621893888515782,26.957689724647416,8.824714573539287,2.4177300201477503,1.9039623908663532,22.6,0.7253190060443251,4.049697783747481,27,0.6950973807924782,6.044325050369375,1.239086635325722,0.9368703828072532,0,0.9066487575554063,34.5,1.1484217595701813,2.2968435191403627,47.840832773673604,29.858965748824716,6.920752182672935,0
2022,Arsenal,Premier League,Albert Sambi Lokonga,BEL,MF,21,1134,19,0.631578947368421,60,0,0.047619047619047616,0.0634920634920635,2.5396825396825395,0,1.3492063492063493,0.31746031746031744,0,57.1,165.95238095238096,7.301587301587301,225.47619047619048,4.841269841269842,1.5873015873015874,1.507936507936508,57.06349206349206,6.587301587301588,0.7936507936507937,0.5555555555555556,60,0.4761904761904762,3.7301587301587302,34.1,1.0317460317460319,9.841269841269842,1.4285714285714286,1.8253968253968254,0.15873015873015872,1.6666666666666667,47.7,1.3492063492063493,1.3492063492063493,71.98412698412699,16.746031746031747,0.5555555555555556,0
2022,Arsenal,Premier League,Emile Smith Rowe,ENG,"MF,FW",21,1921,33,0.6363636363636364,58,0.4685059864653826,0.2717334721499219,0.10307131702238419,2.2956793336803747,0.28110359187922956,4.591358667360749,1.4992191566892243,0.2342529932326913,64,124.48204060385216,6.090577824049974,98.9484643414888,2.670484122852681,0.8433107756376886,0.9838625715773035,32.37376366475794,5.622071837584591,1.7334721499219157,1.7334721499219157,26.7,0.5153565851119208,3.6543466944299845,30.5,0.7496095783446122,6.746486205101509,0.7027589796980739,0.9370119729307652,0,0.3748047891723061,28.6,0.3279541905257678,1.4055179593961478,46.75689744924518,23.47214992191567,3.23269130661114,0
2022,Arsenal,Premier League,Cédric Soares,POR,DF,29,1486,21,0.7619047619047619,71,0.060565275908479134,0.030282637954239567,0.08479138627187079,1.5141318977119782,0.12113055181695827,0.48452220726783307,0.4239569313593539,0,63.6,94.11843876177657,5.026917900403768,287.8667563930013,3.0888290713324356,2.4226110363391653,1.4535666218034993,52.93405114401076,14.293405114401075,0.30282637954239566,0.908479138627187,60,0.6056527590847913,4.118438761776581,35.1,1.2113055181695827,9.327052489905787,1.4535666218034993,1.2113055181695827,0.060565275908479134,1.332436069986541,47.8,1.0901749663526243,0.5450874831763122,63.835800807537005,24.347240915208612,0.908479138627187,0
