Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,overall,Min,MP,Start%,MinPerMatch,npG90,npxG90,xA90,PassLiveSCA90,GCA90,ProgReceived90,SuccDrib90,DribSCA90,Drib%,ProgDistCarry90,ProgCarries90,ProgPassDist90,ProgPass90,Switch90,PassInt90,SuccPass90,FailedPass90,Miscontrols90,Disposs90,Tackle%,DribPast90,SuccPress90,Press%,TklWon90,Recov90,Blocks90,Int90,Err90,ADWon90,AD%,Fouls90,FoulsWon90,Tch90,Att3Tch90,AttPenTch90,End
2021,Crystal Palace,Premier League,Luka Milivojević,SRB,MF,29,76,2359,31,0.8709677419354839,76,0,0.03052140737600678,0.04959728698601102,0.8393387028401865,0.11445527766002543,0.22891055532005086,0.5341246290801187,0.03815175922000848,73.7,75.1208139041967,2.823230182280627,253.89995760915642,4.120389995760916,1.526070368800339,1.2208562950402713,39.25816023738872,9.156422212802035,0.26706231454005935,0.7630351844001695,39.5,1.8694362017804154,5.150487494701144,29.2,1.678677405680373,10.300974989402288,1.7931326833403984,1.678677405680373,0,1.2590080542602797,58.9,1.831284442560407,1.2590080542602797,54.51886392539211,8.27893175074184,0.3052140737600678,0
2021,Crystal Palace,Premier League,Eberechi Eze,ENG,MF,22,77,2559,34,0.8529411764705882,75,0.1406799531066823,0.07737397420867527,0.0984759671746776,1.6881594372801876,0.4220398593200469,3.974208675263775,2.4267291910902697,0.3516998827667057,63.9,139.76553341148886,6.611957796014068,153.30597889800703,3.9038686987104336,1.0902696365767879,1.1957796014067996,32.28604923798359,8.440797186400937,1.477139507620164,1.899179366940211,38.9,0.7737397420867527,3.200468933177022,28.5,0.7737397420867527,7.139507620164126,1.1254396248534584,1.0199296600234466,0,0.4220398593200469,27.3,0.738569753810082,2.9191090269636577,48.21805392731536,21.45369284876905,1.8288393903868698,0
2021,Crystal Palace,Premier League,Andros Townsend,ENG,"MF,FW",29,77,2258,34,0.7352941176470589,66,0.03985828166519043,0.09167404782993799,0.14747564216120462,1.4348981399468557,0.27900797165633306,2.7103631532329495,1.753764393268379,0.27900797165633306,64.7,133.2860938883968,5.620017714791851,157.9583702391497,2.9893711248892827,2.192205491585474,0.8768821966341895,23.396811337466787,11.040744021257751,1.4747564216120461,2.3516386182462354,28.3,2.6306465899025686,5.341009743135518,25.1,1.4348981399468557,8.091231178033658,2.4313551815766163,1.9131975199291409,0,0.19929140832595219,17.2,1.4348981399468557,2.5509300265721877,45.279007971656334,21.2444641275465,1.3950398582816652,0
2021,Crystal Palace,Premier League,Cheikhou Kouyaté,SEN,DF,30,78,3121,36,0.9722222222222222,87,0.028836911246395387,0.023069528997116312,0.005767382249279078,0.4037167574495354,0.05767382249279077,0.2595322012175585,0.17302146747837233,0,66.7,45.90836270426146,0.8074335148990708,181.64370394104455,0.9516180711310478,0.37487984620314,0.4037167574495354,27.654597885293175,7.43992310157001,0.11534764498558155,0.3172060237103492,57.8,0.5479013136815123,3.143223325857097,31.1,1.038128804870234,8.93944248638257,1.7878884972765139,1.0958026273630246,0.05767382249279077,2.710669657161166,64.8,1.2399871835950016,0.5767382249279077,43.57257289330343,2.0474206984940726,0.8074335148990708,0
2021,Crystal Palace,Premier League,Vicente Guaita,ESP,GK,33,80,3330,37,1,90,0,0,0,0.02702702702702703,0,0,0,0,0,35.648648648648646,0,438.7837837837838,0,0.43243243243243246,0.13513513513513514,16.16216216216216,13.027027027027026,0,0,0,0.02702702702702703,0.02702702702702703,25,0,4.54054054054054,0,0,0,0,0,0,0.21621621621621623,20.27027027027027,0,0,0
2021,Crystal Palace,Premier League,Wilfried Zaha,CIV,FW,27,82,2612,30,0.9666666666666667,87,0.3101071975497703,0.2032924961715161,0.11370597243491577,1.653905053598775,0.41347626339969373,7.959418070444104,2.032924961715161,0.5513016845329249,47.6,111.98315467075038,6.271056661562022,76.52756508422665,2.4808575803981623,0.27565084226646247,0.9647779479326187,20.329249617151607,6.477794793261868,2.9977029096477796,3.5490045941807042,30,0.723583460949464,4.789433384379786,24.5,0.8269525267993875,4.823889739663094,0.723583460949464,0.9303215926493109,0,0.3445635528330781,20.4,1.447166921898928,3.3767228177641653,42.31240428790199,24.53292496171516,5.409647779479326,0
2021,Crystal Palace,Premier League,Patrick van Aanholt,NED,DF,29,76,1777,22,0.9090909090909091,81,0,0.06077658975801913,0.040517726505346095,1.1142374788970175,0.15194147439504785,2.3297692740574,0.45582442318514355,0.050647158131682614,42.9,96.58413055711874,5.773776027011818,351.8458075407991,5.672481710748452,1.0129431626336522,1.4687675858187959,45.02532357906584,12.054023635340462,0.658413055711874,0.8103545301069218,35.7,1.3674732695554306,3.4946539110861004,33.5,0.9622960045019696,9.065841305571189,1.5700619020821611,1.722003376477209,0.050647158131682614,0.5064715813168261,47.6,0.658413055711874,0.15194147439504785,57.02870005627462,17.42262239729882,1.9245920090039392,0
2021,Everton,Premier League,Tom Davies,ENG,MF,22,75,1423,25,0.68,57,0,0.012649332396345749,0.06324666198172874,1.2649332396345747,0.12649332396345747,1.454673225579761,1.0119465917076598,0.06324666198172874,72.7,85.25650035137033,3.2888264230498945,169.81728742094165,2.972593113141251,0.9486999297259311,1.0751932536893887,36.24033731553057,7.02037947997189,0.8854532677442023,0.9486999297259311,25,1.8973998594518622,5.7554462403373154,33.5,1.7709065354884046,8.222066057624737,1.3281799016163036,2.1503865073787773,0.06324666198172874,0.5692199578355587,36,2.403373155305692,1.8341531974701335,53.569922698524245,6.9571328179901615,0.3162333099086437,0
2021,Everton,Premier League,Ben Godfrey,ENG,DF,22,77,2685,31,0.9354838709677419,87,0,0.03016759776536313,0.01675977653631285,0.2346368715083799,0.0670391061452514,0.2681564245810056,0.2681564245810056,0,57.1,115.97765363128492,2.681564245810056,192.2346368715084,1.7094972067039107,0.5363128491620112,0.7709497206703911,36.93854748603352,6.70391061452514,0.5698324022346369,0.5027932960893855,64.1,0.4692737430167598,3.8547486033519553,31.1,0.9720670391061453,8.011173184357542,2.8491620111731844,1.4748603351955307,0,2.379888268156425,66.4,0.6033519553072626,0.6368715083798883,52.022346368715084,4.893854748603352,0.7039106145251397,0
2021,Everton,Premier League,André Gomes,POR,MF,27,77,1570,28,0.6071428571428571,56,0,0.02866242038216561,0.05732484076433122,1.7770700636942678,0.11464968152866244,2.121019108280255,1.4904458598726116,0.05732484076433122,63.4,107.4267515923567,4.987261146496816,201.95541401273888,4.585987261146498,2.407643312101911,1.6624203821656052,42.99363057324841,8.656050955414013,0.9745222929936307,2.0063694267515926,32.8,2.2356687898089174,6.821656050955415,32.2,1.9490445859872614,10.031847133757962,1.7197452229299364,0.8598726114649682,0,1.0891719745222932,52.8,2.8662420382165608,1.2611464968152868,61.22292993630574,14.503184713375797,0.9171974522292995,0
2021,Everton,Premier League,Mason Holgate,ENG,DF,23,77,2287,28,0.9285714285714286,82,0.03935286401399213,0.031482291211193704,0.023611718408395276,0.590292960209882,0,0.5509400961958898,0.2754700480979449,0,63.6,97.31963270660253,1.9282903366856143,299.6720594665501,2.6366418889374725,1.6134674245736773,1.3379973764757325,37.18845649322256,10.034980323567993,0.4328815041539134,0.35417577612592915,40,1.2986445124617403,3.8172278093572367,30.7,1.495408832531701,7.909925666812418,2.164407520769567,1.6134674245736773,0.11805859204197638,1.6528202885876695,64.6,1.219938784433756,1.219938784433756,52.693484914735464,6.453869698294709,0.314822912111937,0
2021,Everton,Premier League,Alex Iwobi,NGA,"FW,DF",24,77,1542,30,0.5666666666666667,51,0.058365758754863814,0.0642023346303502,0.10505836575875487,2.3346303501945527,0.2918287937743191,3.735408560311284,2.6848249027237356,0.11673151750972763,64.8,174.92217898832686,8.638132295719844,171.4785992217899,4.260700389105058,1.4591439688715955,0.8754863813229572,30.93385214007782,9.221789883268483,1.575875486381323,1.6342412451361867,51.9,0.7587548638132295,4.260700389105058,32.6,1.2256809338521402,6.88715953307393,1.284046692607004,1.0505836575875487,0,0.23346303501945526,33.3,0.8754863813229572,1.1089494163424125,49.552529182879375,21.186770428015564,2.6848249027237356,0
2021,Everton,Premier League,Séamus Coleman,IRL,"DF,MF",31,78,1613,25,0.72,65,0,0.06695598264104154,0.1060136391816491,1.339119652820831,0.2789832610043398,2.510849349039058,1.1159330440173592,0.2231866088034718,51.3,96.58400495970243,3.905765654060757,228.0967141971482,2.399256044637322,0.8369497830130193,1.060136391816491,34.87290762554247,7.9231246125232495,0.9485430874147552,1.6738995660260385,42.5,1.283323000619963,4.073155610663361,30.2,1.4507129572225668,8.648481091134533,2.17606943583385,1.1159330440173592,0.05579665220086795,0.7253564786112834,50,0.9485430874147552,1.060136391816491,49.38003719776814,14.339739615623063,1.6738995660260385,0
2021,Everton,Premier League,Abdoulaye Doucouré,MLI,MF,27,79,2443,29,1,84,0.07367990176013098,0.07736389684813753,0.08104789193614409,1.3262382316823578,0.18419975440032746,2.910356119525174,0.6262791649611134,0.03683995088006549,60.7,89.8894801473598,2.9840360212853048,150.78591895210806,2.394596807204257,0.6262791649611134,1.1051985264019648,42.21858370855505,6.889070814572247,1.1051985264019648,1.1051985264019648,37.8,1.0315186246418337,5.820712239050348,29,1.5472779369627507,11.199345067539909,1.5841178878428162,1.2893982808022921,0.03683995088006549,1.3630781825624232,58.7,1.2525583299222267,0.5894392140810478,57.69136307818256,12.820302906262791,1.4367580843225543,0
2021,Everton,Premier League,Yerry Mina,COL,DF,25,79,1937,24,0.9583333333333334,81,0.09292720702116675,0.06040268456375839,0,0.1858544140423335,0,0.13939081053175012,0,0,0,177.8162106350026,3.3918430562725863,295.8337635518844,2.090862157976252,1.2080536912751678,0.4181724315952504,51.80691791430046,5.203923593185338,0.04646360351058337,0.13939081053175012,70,0.13939081053175012,1.9979349509550852,29.1,0.5575632421270005,7.805885389778007,1.7656169334021683,0.6040268456375839,0.04646360351058337,3.1595250387196696,71.6,1.0221992772328343,0.5110996386164172,66.62880743417657,1.6262261228704182,1.1615900877645844,0
